id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
49f719f9-d308-4a1d-95c8-a53f435ae39c	20130923T063547Z	1	900000000000207008	450994008	48694002	
ab131ec3-1031-41c6-afc6-2184468b53c0	20130923T063547Z	1	900000000000207008	450994008	91175000	
b262aa77-8400-4d96-b1f8-d455c5518395	20130923T063547Z	1	900000000000207008	450994008	56265001	
9439ac7c-99a8-42ca-a9c3-71bb442646a9	20130923T063547Z	1	900000000000207008	450994008	49765009	
dd5d7026-9abe-4e96-a432-d90b4510de5e	20130923T063547Z	1	900000000000207008	450994008	45757002	
722998a6-0054-4cd8-8c5b-b54331aa0480	20130923T063547Z	1	900000000000207008	450994008	247479008	
d2215dbd-d385-4ddc-9c79-aec29c5d47eb	20130923T063547Z	1	900000000000207008	450994008	237331002	
56ba10b2-3cf4-4e12-9d5f-7a62520ddaa9	20130923T063547Z	1	900000000000207008	450994008	309086004	
1bd7e9b3-e84a-41a5-a46c-7790a1824a94	20130923T063547Z	1	900000000000207008	450994008	240244006	
12e7910d-84f8-4713-b372-32bb4855b52a	20130923T063547Z	1	900000000000207008	450994008	60098005	
2f1dc43c-760a-4238-ad6c-d5d7b06110c6	20130923T063547Z	1	900000000000207008	450994008	37796009	
28593ec1-e6b7-4552-bd7b-c25b1a017cd8	20130923T063547Z	1	900000000000207008	450994008	2314005	
85622b93-ec03-43b5-984c-84d5fe48782c	20130923T063547Z	1	900000000000207008	450994008	20301004	
b923c2cc-86dd-4c88-aeaf-39e509f6eaf9	20130923T063547Z	1	900000000000207008	450994008	367498001	
08926174-4ef9-4fea-ab71-ced9921855d7	20130923T063547Z	1	900000000000207008	450994008	48661000	
15fa7483-ed81-4376-b788-220d3d6f42e6	20130923T063547Z	1	900000000000207008	450994008	165332000	
3a5f2a08-ca42-4bd1-b931-6d54ed5a9cd9	20130923T063547Z	1	900000000000207008	450994008	128348002	
345244fe-b7b6-4d6c-988a-239e413a5b9f	20130923T063547Z	1	900000000000207008	450994008	193255007	
6ecfce71-8154-4ba6-a56e-41cf6ff1ce39	20130923T063547Z	1	900000000000207008	450994008	36989005	
4e2186cd-9a8f-4c37-87b7-a249485df227	20130923T063547Z	1	900000000000207008	450994008	197938001	
e77eb4fb-925d-4398-9ec3-ee8b1b0b71ba	20130923T063547Z	1	900000000000207008	450994008	278516003	
4ccf440d-0af6-46b5-8fef-b0a19c0b44bc	20130923T063547Z	1	900000000000207008	450994008	31070006	
8ab3d2ee-9033-44fd-a7fc-10b710d39711	20130923T063547Z	1	900000000000207008	450994008	185351004	
429f6669-c491-4a16-91bf-81b3c84921e7	20130923T063547Z	1	900000000000207008	450994008	275496003	
5cbc0522-1ba4-4b44-8a5d-cc65c804a2ac	20130923T063547Z	1	900000000000207008	450994008	95800001	
82bdd645-e63f-4a0c-a08b-6711a8a6c74e	20130923T063547Z	1	900000000000207008	450994008	191736004	
7619a682-4fed-48d2-86de-c58de5c1ea66	20130923T063547Z	1	900000000000207008	450994008	48167000	
bda714e2-34a1-4213-a10b-e9eb963a4b97	20130923T063547Z	1	900000000000207008	450994008	10623005	
54c6d018-632c-431d-a188-217ae46aa3ec	20130923T063547Z	1	900000000000207008	450994008	62744007	
fb5f7c1d-c6fe-46b8-87ea-238e7f9dd72c	20130923T063547Z	1	900000000000207008	450994008	95087004	
9547393b-c098-44d4-b3c9-828133a9cd73	20130923T063547Z	1	900000000000207008	450994008	9763007	
e945662b-27e6-4c15-bdb4-972a5794c82d	20130923T063547Z	1	900000000000207008	450994008	91251008	
900e632b-708e-4f52-9403-a80917dd53b3	20130923T063547Z	1	900000000000207008	450994008	9468002	
6ac2054a-34ba-4c05-ad71-175c2e48557d	20130923T063547Z	1	900000000000207008	450994008	8217007	
04098189-9948-4f71-87ae-853edb22c54e	20130923T063547Z	1	900000000000207008	450994008	74715005	
eb39b34e-918d-40bd-a2ae-ebc294a7b584	20130923T063547Z	1	900000000000207008	450994008	399072004	
2a774c75-8457-4b5b-8a22-91af32360f96	20130923T063547Z	1	900000000000207008	450994008	40541001	
f829ea30-472b-4788-9a54-62a2d52b8285	20130923T063547Z	1	900000000000207008	450994008	71938000	
a71026aa-d2b1-45a3-a902-2287571d1061	20130923T063547Z	1	900000000000207008	450994008	42800007	
9a80aa1c-8884-4185-97df-873a7feca64d	20130923T063547Z	1	900000000000207008	450994008	313279000	
af9d8422-3b37-4486-adf4-7a504d02f40e	20130923T063547Z	1	900000000000207008	450994008	266257000	
33a884a5-ec15-426f-96eb-9af7827f4053	20130923T063547Z	1	900000000000207008	450994008	297982009	
df107c47-98ae-4beb-b0be-c9768df5c029	20130923T063547Z	1	900000000000207008	450994008	68142008	
d8210760-e6a9-42ac-80c5-22c607db989a	20130923T063547Z	1	900000000000207008	450994008	19429009	
