id	effectiveTime	active	moduleId	refSetId	referencedComponentId	attributeValue
7fe65dc9-371d-4ae4-b8f4-4d9fe03ef32c	20130726T060116Z	1	900000000000207008	450994008	75478009	
3947f600-f140-45ea-919c-6b217bd0407e	20130726T060116Z	1	900000000000207008	450994008	292327002	
324d641e-cac1-4959-9fe2-4d6a43857b6b	20130726T060116Z	1	900000000000207008	450994008	293495006	
88ec85e0-006c-49a9-939a-22bdb8e22ab3	20130726T060116Z	1	900000000000207008	450994008	293507007	
cb233a34-62ce-4d36-9466-8601fc83f75b	20130726T060116Z	1	900000000000207008	450994008	62014003	
f81a19fc-aee4-4691-9817-5bc0d007291a	20130726T060116Z	1	900000000000207008	450994008	55680006	
34c9508b-e7da-47f9-b4ac-bd2e392843b9	20130726T060116Z	1	900000000000207008	450994008	293104008	
5e8d994e-c7b4-41a1-acb3-38d09100d323	20130726T060116Z	1	900000000000207008	450994008	45376003	
3bc4d502-f47f-4046-b7e1-d0afdd061cd5	20130726T060116Z	1	900000000000207008	450994008	292954005	
fb678f36-d01d-4d4e-b4a8-6d5965972dc7	20130726T060116Z	1	900000000000207008	450994008	292799005	
0c4b0df1-493d-49ac-94e0-4c57a694f4fb	20130726T060116Z	1	900000000000207008	450994008	419042001	
023df440-8bf7-484f-8a02-910d101e63a7	20130726T060350Z	1	900000000000207008	450994008	414285001	
a8785dc8-87ca-434f-a92e-68d7a5ce6db2	20130726T060350Z	1	900000000000207008	450994008	294914009	
905ac1b2-60b3-4c39-bb00-8b324d56b03a	20130726T060350Z	1	900000000000207008	450994008	293586001	
457332aa-e92b-4f8a-9a9a-21d07789e4f6	20130726T060350Z	1	900000000000207008	450994008	294461000	
254ef25d-b184-4ab4-b447-1fc70caa773d	20130726T060350Z	1	900000000000207008	450994008	300916003	
747eeaae-e74c-4f0f-a832-0058e62c2de7	20130726T060350Z	1	900000000000207008	450994008	91935009	
4c30b84a-fa4e-4973-918e-76e1eb080ded	20130726T060350Z	1	900000000000207008	450994008	91936005	
c1946d11-ea75-4e0b-8e87-415f3718c5f0	20130726T060350Z	1	900000000000207008	450994008	213024000	
f552da7c-4d28-41a4-9ee6-61bb72c8874a	20130726T060350Z	1	900000000000207008	450994008	282095007	
64dd10b3-dddc-45eb-9f9a-93206b594efe	20130726T060350Z	1	900000000000207008	450994008	416093006	
dcbc78ec-b867-4d92-9f57-0fb9c7a045a6	20130726T060350Z	1	900000000000207008	450994008	416098002	
c532cfec-ec3f-4221-8130-e627ac4270a9	20130726T060350Z	1	900000000000207008	450994008	294505008	
00618b6c-4259-48c2-832b-96a47d00c12b	20130726T060350Z	1	900000000000207008	450994008	217673009	
67935fae-0648-4616-90ea-b2fe31efbf81	20130726T060350Z	1	900000000000207008	450994008	418634005	
59cf0d8f-ac78-4c7c-83bc-a90abe93604a	20130726T060350Z	1	900000000000207008	450994008	57302007	
60f549ee-c039-4638-8425-e017def439a4	20130726T060350Z	1	900000000000207008	450994008	422290000	
2116933f-1d5a-437d-b8ea-cb58738c45a1	20130726T060350Z	1	900000000000207008	450994008	106190000	
27bff2cd-e634-4bd5-8564-95ba9b4a2ea2	20130726T060350Z	1	900000000000207008	450994008	91930004	
43541a98-0b7e-41ba-8b07-c501148cf932	20130726T060350Z	1	900000000000207008	450994008	232346004	
ee73d045-b5b4-41ef-86e8-69f07cdef23d	20130726T060845Z	1	900000000000207008	450994008	275120007	
293fabe6-9bf7-462d-9a1c-d3786c47946b	20130726T060845Z	1	900000000000207008	450994008	160357008	
520e5438-7bd6-40e9-824d-685ab0ca6999	20130726T060845Z	1	900000000000207008	450994008	297242006	
1b692113-101f-45da-a2e9-2c90b65f4d25	20130726T060845Z	1	900000000000207008	450994008	309631001	
beb2deec-2d6a-4877-bc9b-09063f30c27c	20130726T060845Z	1	900000000000207008	450994008	160314003	
0d909cd3-62bc-4cfd-a390-66b47cce9ccf	20130726T060845Z	1	900000000000207008	450994008	266894000	
8e505f7f-3d30-45e0-8787-e9dcb78a6ed0	20130726T060845Z	1	900000000000207008	450994008	160313009	
a3cdb2d5-8421-4191-af23-9751e723c201	20130726T060845Z	1	900000000000207008	450994008	160297008	
15e8b197-8884-456e-b209-6e2d69f73a95	20130726T060845Z	1	900000000000207008	450994008	160329001	
3246a3ab-e6a0-4d63-a46c-5b5458a7a48f	20130726T060845Z	1	900000000000207008	450994008	275104002	
f9027818-353b-4768-bd98-63836bd5598d	20130726T060845Z	1	900000000000207008	450994008	312824007	
fe32b5b6-b96a-40b8-9b7a-4e2d3d7b225a	20130726T060845Z	1	900000000000207008	450994008	160407004	
bf5481ab-6c94-41fe-aa12-7c294844d861	20130726T060845Z	1	900000000000207008	450994008	266883004	
dc9a23df-b025-49e3-a63e-5be41e306839	20130726T060845Z	1	900000000000207008	450994008	160303001	
dc5e4535-3951-4f30-a724-f60e7831fdf0	20130726T060845Z	1	900000000000207008	450994008	160379003	
a3fe9a8d-19a8-4648-ad57-ad3c06d62377	20130726T060845Z	1	900000000000207008	450994008	160325007	
37e85f9f-5b81-4537-9c50-eeb46f838d6b	20130726T060845Z	1	900000000000207008	450994008	266897007	
79c02cf4-a2da-4f57-96a2-db0df478fab6	20130726T060845Z	1	900000000000207008	450994008	160302006	
fdc68a0e-732a-4b3b-a1a3-02e8b502c7cb	20130726T060845Z	1	900000000000207008	450994008	160324006	
31740af6-a0d6-4068-b663-fd28b19df338	20130726T060845Z	1	900000000000207008	450994008	266898002	
177cae91-2faa-4930-8747-86e25e4cd2ef	20130726T060845Z	1	900000000000207008	450994008	160301004	
61d5c60a-15e0-4d51-957a-a5bb88d01490	20130726T060845Z	1	900000000000207008	450994008	134439009	
556f83fb-f887-44ec-81c6-dcd4f0f87e2c	20130726T060845Z	1	900000000000207008	450994008	275109007	
675d43bd-15e6-48db-acf7-3fb430031bed	20130726T060845Z	1	900000000000207008	450994008	297247000	
8929bd8f-8e6d-4e2f-a8c0-1a438c56a091	20130726T060845Z	1	900000000000207008	450994008	429740004	
30639f40-e58b-44e4-9c3a-902469ded8e5	20130726T060845Z	1	900000000000207008	450994008	275937001	
97882b40-15f9-4000-a83c-e8061d884ca8	20130726T060845Z	1	900000000000207008	450994008	160377001	
3bd889aa-1dff-409d-b559-66132ec7c423	20130726T060845Z	1	900000000000207008	450994008	275111003	
e202b8ca-896f-417c-8717-59ff14342db6	20130726T060845Z	1	900000000000207008	450994008	395125009	
f9f25488-8c4c-486d-8ca6-bc31b3664a2f	20130726T060845Z	1	900000000000207008	450994008	281666001	
8155419d-0360-48c9-8d1b-7ac9b8894c9f	20130726T060845Z	1	900000000000207008	450994008	160341008	
56748d1d-11b5-4357-a794-68de192b7ec5	20130726T060845Z	1	900000000000207008	450994008	160389004	
f5036de4-5a6a-4ac3-af7d-9bafb9ba9ab2	20130726T060845Z	1	900000000000207008	450994008	160347007	
b6e7e452-5b21-4f2d-91bf-4a1498dee608	20130726T060845Z	1	900000000000207008	450994008	160343006	
c74bdc15-edd1-4f34-b495-c60d42a6237e	20130726T060845Z	1	900000000000207008	450994008	266887003	
bba4be22-68b5-4d3b-a0ae-dda1cc19e746	20130726T060845Z	1	900000000000207008	450994008	266966009	
43e66f60-28b6-456d-89fe-879dda92ec9b	20130726T061250Z	1	900000000000207008	450994008	102594003	
7a61ae01-c6ac-4402-ba24-a974c5ad5e51	20130726T061250Z	1	900000000000207008	450994008	309081009	
58beef83-6521-40e3-8db9-6c761f745604	20130726T061250Z	1	900000000000207008	450994008	274521009	
6f78c0a4-ec3f-479a-8590-10e1f3abef05	20130726T061250Z	1	900000000000207008	450994008	165355002	
a6b07b30-6304-4901-b173-302b4b6d723d	20130726T061250Z	1	900000000000207008	450994008	169241000	
2578f849-1375-4435-a377-dfc00127a93d	20130726T061250Z	1	900000000000207008	450994008	166686006	
e8f6e0fd-964a-4b51-bd12-b6f719914adc	20130726T061250Z	1	900000000000207008	450994008	312399001	
b94251e1-5cbc-40cc-9a71-7aa4f1bc8f77	20130726T061250Z	1	900000000000207008	450994008	168750009	
7ed899f1-3d6e-40a5-911c-f24a9c41a991	20130726T061250Z	1	900000000000207008	450994008	166643006	
b6f4e3e7-a87e-4b77-9d8c-6b08808a10a6	20130726T061250Z	1	900000000000207008	450994008	103252009	
1ca531ea-b2f0-44a0-b8f7-c3be11f94bcc	20130726T061250Z	1	900000000000207008	450994008	167222005	
222357d7-02d3-449f-9e18-5ef6b0e278fe	20130726T061250Z	1	900000000000207008	450994008	168501001	
29268e83-e170-43c8-a741-2b67904754ad	20130726T061250Z	1	900000000000207008	450994008	166160000	
e21ec371-14f7-4b54-b10f-edc5a89665de	20130726T061250Z	1	900000000000207008	450994008	271868006	
302e966f-8c48-4572-b5d5-94f7dc34f441	20130726T061250Z	1	900000000000207008	450994008	313172000	
bdf3343a-0036-4282-afcf-172fe1a9e108	20130726T061250Z	1	900000000000207008	450994008	102660008	
b50939d0-5c30-468e-8504-1e0b663e0968	20130726T061250Z	1	900000000000207008	450994008	275729001	
b8adbecc-b8f8-450d-a5ed-229a63448aa6	20130726T061250Z	1	900000000000207008	450994008	165144009	
523d40d9-7a9a-407c-a7ab-7ae5d83d6751	20130726T061250Z	1	900000000000207008	450994008	31825002	
e18ad8d0-f0a9-4f02-9b1a-bd6179631d43	20130726T061250Z	1	900000000000207008	450994008	274858002	
a64a4be9-cc54-47e2-b352-55ed9ae87195	20130726T061250Z	1	900000000000207008	450994008	164759004	
6a71deab-fb13-4a61-aaf6-9c366976e11b	20130726T061250Z	1	900000000000207008	450994008	167767004	
1eb6840c-3bf2-49ba-88ea-ba27ecf1c80a	20130726T061250Z	1	900000000000207008	450994008	166603001	
116acd67-a92c-49f1-9125-53732fca25c8	20130726T061250Z	1	900000000000207008	450994008	168734001	
bd7c706b-bc56-47d9-b695-5b2af6f19e2e	20130726T061250Z	1	900000000000207008	450994008	274708000	
c714b87c-c474-4f28-9632-ca91a4f7b9ab	20130726T061250Z	1	900000000000207008	450994008	165084003	
eb6dd9a9-9a26-400c-9bd3-1ecced58e603	20130726T061250Z	1	900000000000207008	450994008	166318006	
5faa4eb8-d886-4116-b516-cfbac622298d	20130726T061250Z	1	900000000000207008	450994008	166922008	
e928f3b2-e8f9-4c4c-949e-a4b8d80b604c	20130726T061250Z	1	900000000000207008	450994008	75183008	
41243005-37bc-4c32-b8c8-fbbe86079975	20130726T061250Z	1	900000000000207008	450994008	166853009	
d51f2d79-c1ce-4041-9a7c-f85977636560	20130726T061507Z	1	900000000000207008	450994008	161805006	
10700989-1250-4d74-bf82-6c04697c26b5	20130726T061507Z	1	900000000000207008	450994008	135868008	
742d9e44-a71c-4abe-b74a-6eb5eb3930e9	20130726T061507Z	1	900000000000207008	450994008	105444006	
f0cae74a-9ca7-4013-bbe7-f452c222bddc	20130726T061507Z	1	900000000000207008	450994008	267129008	
f7a71755-286f-4a21-bb1c-a0213b4720bd	20130726T061507Z	1	900000000000207008	450994008	301028004	
fb571b2f-9526-4a88-8af9-c86cc0ba28cc	20130726T061507Z	1	900000000000207008	450994008	160621008	
